Scen,CRN,q1,q9,preds,actual,width,interval_pred_ratio,mean_interval_width_percentage,stdev,interval_score,sharpness,underprediction,overprediction
W2,Myanmar,48.166,56.15,52.6276763333333,49.35,7.984,0.151707249041947,17.4591541845228,0.043065180055834,0.7984,0.7984,0,0
W2,Myanmar,47.45,54.54,51.523322,48.81,7.09,0.137607586715779,17.4591541845228,0.043065180055834,0.709,0.709,0,0
W2,Myanmar,45.844,53.56,49.2612786666668,48.56,7.71600000000001,0.156634180208991,17.4591541845228,0.043065180055834,0.771600000000001,0.771600000000001,0,0
W2,Myanmar,44.76,53.18,48.0368566666667,48.1,8.42,0.175282076810882,17.4591541845228,0.043065180055834,0.842,0.842,0,0
W2,Myanmar,43.44,51.406,47.235944,48.41,7.96600000000001,0.168642760690884,17.4591541845228,0.043065180055834,0.796600000000001,0.796600000000001,0,0
W2,Myanmar,43.98,51.064,47.4356436666666,48.62,7.084,0.149339177302615,17.4591541845228,0.043065180055834,0.7084,0.7084,0,0
W2,Myanmar,43.98,51.19,47.3379276666667,47.96,7.21,0.152309160020052,17.4591541845228,0.043065180055834,0.721,0.721,0,0
W2,Myanmar,44.7,51.19,47.453095,48.17,6.49,0.136766632397739,17.4591541845228,0.043065180055834,0.649,0.649,0,0
W2,Myanmar,43.8,50.24,47.2104430000001,48.23,6.44000000000001,0.136410497143609,17.4591541845228,0.043065180055834,0.644000000000001,0.644000000000001,0,0
W2,Myanmar,43.44,50.24,46.6924923333333,48.42,6.8,0.145633690989452,17.4591541845228,0.043065180055834,0.680000000000001,0.680000000000001,0,0
W2,Myanmar,43.75,51.11,47.55677,48.49,7.36,0.154762402913402,17.4591541845228,0.043065180055834,0.736,0.736,0,0
W2,Myanmar,43.75,51.57,47.4902963333334,49.02,7.82,0.164665218029207,17.4591541845228,0.043065180055834,0.782,0.782,0,0
W2,Myanmar,43.75,50.38,46.8134386666667,50.31,6.63,0.14162599861994,17.4591541845228,0.043065180055834,0.663,0.663,0,0
W2,Myanmar,44.754,51.68,47.578036,51.12,6.926,0.145571372471113,17.4591541845228,0.043065180055834,0.6926,0.6926,0,0
W2,Myanmar,45.28,53.397,48.7506558333334,52.26,8.117,0.166500324175126,17.4591541845228,0.043065180055834,0.8117,0.8117,0,0
W2,Myanmar,45.28,54.49,49.3125608333333,53.93,9.21,0.186767830434278,17.4591541845228,0.043065180055834,0.921,0.921,0,0
W2,Myanmar,47.45,54.768,50.7379871666666,55.36,7.318,0.144231184732683,17.4591541845228,0.043065180055834,1.3238,0.7318,0.591999999999999,0
W2,Myanmar,48.66,55.737,51.9527445,58.59,7.07700000000001,0.136219945031008,17.4591541845228,0.043065180055834,3.5607,0.707700000000001,2.853,0
W2,Myanmar,49.66,57.88,53.3245768333333,60.6,8.22000000000001,0.154150309072151,17.4591541845228,0.043065180055834,3.542,0.822000000000001,2.72,0
W2,Myanmar,53.0715,61.62,57.1189663333334,61.04,8.5485,0.149661321777304,17.4591541845228,0.043065180055834,0.85485,0.85485,0,0
W2,Myanmar,54.22,64.783,57.7060121666667,61.43,10.563,0.183048517882191,17.4591541845228,0.043065180055834,1.0563,1.0563,0,0
W2,Myanmar,54.687,64.86,58.8631948333334,59.76,10.173,0.172824462362331,17.4591541845228,0.043065180055834,1.0173,1.0173,0,0
W2,Myanmar,54.97,64.86,59.1755240000001,57.69,9.89,0.167129909994544,17.4591541845228,0.043065180055834,0.989,0.989,0,0
W2,Myanmar,54.47,63.62,58.4185668333334,55.06,9.15,0.15662828610816,17.4591541845228,0.043065180055834,0.915,0.915,0,0
W2,Myanmar,54.22,62.1,57.5520968333333,54.57,7.88,0.136919424896367,17.4591541845228,0.043065180055834,0.788,0.788,0,0
W2,Myanmar,51.79,58,55.2292499999999,54.92,6.21,0.112440418799821,17.4591541845228,0.043065180055834,0.621,0.621,0,0
W2,Myanmar,50.87,59.41,54.8289368333333,55.16,8.54,0.155757169356749,17.4591541845228,0.043065180055834,0.854,0.854,0,0
W2,Myanmar,51.69,59.41,55.2167364999999,55.37,7.72,0.139812681613301,17.4591541845228,0.043065180055834,0.772,0.772,0,0
W2,Myanmar,51.69,59.845,55.6166603333332,56.03,8.15500000000001,0.146628725118045,17.4591541845228,0.043065180055834,0.815500000000001,0.815500000000001,0,0
W2,Myanmar,51.79,59.41,55.4521583333333,56.93,7.62,0.13741575132558,17.4591541845228,0.043065180055834,0.762,0.762,0,0
W2,Myanmar,51.69,61.12,55.3696843333334,59.39,9.43,0.170309802440448,17.4591541845228,0.043065180055834,0.943,0.943,0,0
W2,Myanmar,51.69,63.15,57.183967,61.4,11.46,0.200405823541413,17.4591541845228,0.043065180055834,1.146,1.146,0,0
W2,Myanmar,54.56,65.93,60.8216521666667,61.1,11.37,0.186940005655278,17.4591541845228,0.043065180055834,1.137,1.137,0,0
W2,Myanmar,55.95,66.02,62.2543275,60.8,10.07,0.161755823320073,17.4591541845228,0.043065180055834,1.007,1.007,0,0
W2,Myanmar,55.95,66.02,61.0374893333334,60.93,10.07,0.164980573578419,17.4591541845228,0.043065180055834,1.007,1.007,0,0
W2,Myanmar,55.95,65.93,60.8106803333334,60.35,9.98,0.16411590768751,17.4591541845228,0.043065180055834,0.998,0.998,0,0
W2,Myanmar,55.89,64.86,60.2111373333334,58.48,8.97,0.148975760918473,17.4591541845228,0.043065180055834,0.897,0.897,0,0
W2,Myanmar,54.97,64.66,58.999313,57.42,9.69,0.164239200547979,17.4591541845228,0.043065180055834,0.969,0.969,0,0
W2,Myanmar,54.479,63.179,58.1952986666667,56.23,8.70000000000001,0.149496612257843,17.4591541845228,0.043065180055834,0.870000000000001,0.870000000000001,0,0
W2,Myanmar,52.85,60.301,56.8235500000001,54.14,7.451,0.131125211290037,17.4591541845228,0.043065180055834,0.7451,0.7451,0,0
W2,Myanmar,52.785,60.11,56.1172376666667,52.71,7.325,0.130530302355759,17.4591541845228,0.043065180055834,0.807499999999996,0.7325,0,0.0749999999999957
W2,Myanmar,48.7,59.64,54.4464256666667,50.93,10.94,0.200931463655248,17.4591541845228,0.043065180055834,1.094,1.094,0,0
W2,Myanmar,48.07,58.63,53.0840683333333,49.73,10.56,0.198929741663546,17.4591541845228,0.043065180055834,1.056,1.056,0,0
W2,Myanmar,47.76,56.74,52.2152066666667,55.4,8.98,0.171980550748882,17.4591541845228,0.043065180055834,0.898,0.898,0,0
W2,Myanmar,46.772,55.31,51.6167356666667,55.16,8.538,0.165411467612697,17.4591541845228,0.043065180055834,0.8538,0.8538,0,0
W2,Myanmar,49.61,59.654,54.9794628333334,56.25,10.044,0.182686397472593,17.4591541845228,0.043065180055834,1.0044,1.0044,0,0
W2,Myanmar,49.61,59.64,54.6170506666667,55.03,10.03,0.183642285285855,17.4591541845228,0.043065180055834,1.003,1.003,0,0
W2,Myanmar,42.3,60.313,54.3868728333333,53.9,18.013,0.331201245109279,17.4591541845228,0.043065180055834,1.8013,1.8013,0,0
W2,Myanmar,49.09,59.654,53.9051886666666,53.45,10.564,0.195973713501396,17.4591541845228,0.043065180055834,1.0564,1.0564,0,0
W2,Myanmar,49.09,58.75,53.4472363333334,52.82,9.66,0.18073899910846,17.4591541845228,0.043065180055834,0.966,0.966,0,0
W2,Myanmar,49.09,57.169,53.5302143333334,51.73,8.07899999999999,0.150924110815099,17.4591541845228,0.043065180055834,0.807899999999999,0.807899999999999,0,0
W2,Myanmar,48.637,55.72,53.1458383333334,50.63,7.083,0.133274781659762,17.4591541845228,0.043065180055834,0.7083,0.7083,0,0
W2,Myanmar,47.45,56.3,52.500332,49.45,8.84999999999999,0.168570362564564,17.4591541845228,0.043065180055834,0.884999999999999,0.884999999999999,0,0
W2,Myanmar,46.02,55,51.4548236666667,48.73,8.98,0.174522024566132,17.4591541845228,0.043065180055834,0.898,0.898,0,0
W2,Myanmar,45.265,54.055,49.4792523333334,48.9,8.79000000000001,0.177650218737811,17.4591541845228,0.043065180055834,0.879000000000001,0.879000000000001,0,0
W2,Myanmar,43.75,53.39,48.4770613333333,48.54,9.64,0.198856938412879,17.4591541845228,0.043065180055834,0.964,0.964,0,0
W2,Myanmar,43.75,50.88,46.6844503333334,48.1,7.13,0.152727513103203,17.4591541845228,0.043065180055834,0.713,0.713,0,0
W2,Myanmar,43.75,50.38,46.978144,47.89,6.63,0.141129457987953,17.4591541845228,0.043065180055834,0.663,0.663,0,0
W2,Myanmar,43.44,49.902,46.5916366666667,46.94,6.462,0.138694419477716,17.4591541845228,0.043065180055834,0.6462,0.6462,0,0
W2,Myanmar,43.05,49.991,46.1893283333333,46.08,6.941,0.150272806521651,17.4591541845228,0.043065180055834,0.6941,0.6941,0,0
W2,Myanmar,42.35,48.92,45.5573733333334,46.79,6.57,0.144213757714448,17.4591541845228,0.043065180055834,0.657,0.657,0,0
W2,Myanmar,41.76,47.84,44.8286216666667,47.04,6.08000000000001,0.13562763640625,17.4591541845228,0.043065180055834,0.608000000000001,0.608000000000001,0,0
W2,Myanmar,42.011,48.92,45.1341326666667,46.72,6.909,0.153077052594002,17.4591541845228,0.043065180055834,0.6909,0.6909,0,0
W2,Myanmar,43.04,48.51,45.5421923333334,46.37,5.47,0.120108403213527,17.4591541845228,0.043065180055834,0.547,0.547,0,0
W2,Myanmar,42.584,48.73,45.22865,46.64,6.14599999999999,0.135887319210279,17.4591541845228,0.043065180055834,0.614599999999999,0.614599999999999,0,0
W2,Myanmar,42.49,50.14,45.6871516666667,47.05,7.65,0.167443137094962,17.4591541845228,0.043065180055834,0.765,0.765,0,0
W2,Myanmar,41.721,49.981,45.5528863333333,47.19,8.26,0.181327697647026,17.4591541845228,0.043065180055834,0.826,0.826,0,0
W2,Myanmar,43.038,50.14,46.431834,48.31,7.102,0.152955405552148,17.4591541845228,0.043065180055834,0.7102,0.7102,0,0
W2,Myanmar,43.04,50.195,46.4693893333333,49.01,7.155,0.153972326786476,17.4591541845228,0.043065180055834,0.7155,0.7155,0,0
W2,Myanmar,43.44,51.19,46.6877553333333,48.81,7.75,0.165996414791584,17.4591541845228,0.043065180055834,0.775,0.775,0,0
W2,Myanmar,43.44,51.995,47.5531443333334,49.83,8.55500000000001,0.179903981533419,17.4591541845228,0.043065180055834,0.855500000000001,0.855500000000001,0,0
W2,Myanmar,42.35,52.666,47.3631903333334,48.26,10.316,0.217806273762344,17.4591541845228,0.043065180055834,1.0316,1.0316,0,0
W2,Myanmar,43.75,53.88,48.7619926666667,46.14,10.13,0.207743766118171,17.4591541845228,0.043065180055834,1.013,1.013,0,0
W2,Myanmar,42.35,51.19,46.256427,45.2,8.84,0.19110857827389,17.4591541845228,0.043065180055834,0.884,0.884,0,0
W2,Myanmar,40.8,50.19,45.161321,43.04,9.39,0.207921287333468,17.4591541845228,0.043065180055834,0.939,0.939,0,0
W2,Myanmar,40.8,50.14,45.178069,41.91,9.34,0.206737476982471,17.4591541845228,0.043065180055834,0.934,0.934,0,0
W2,Myanmar,39.12,46.711,42.9062283333333,42.01,7.591,0.176920701139854,17.4591541845228,0.043065180055834,0.7591,0.7591,0,0
W2,Myanmar,38.47,45.39,41.7956,40.49,6.92,0.165567667409967,17.4591541845228,0.043065180055834,0.692,0.692,0,0
W2,Myanmar,39.12,44.56,41.7407156666667,40.42,5.44000000000001,0.130328383524681,17.4591541845228,0.043065180055834,0.544000000000001,0.544000000000001,0,0
W2,Myanmar,36.08,42.992,40.0891163333333,43.48,6.912,0.172415873239212,17.4591541845228,0.043065180055834,1.1792,0.6912,0.488,0
W2,Myanmar,36.08,42.58,39.839604,46.04,6.5,0.16315423215552,17.4591541845228,0.043065180055834,4.11,0.65,3.46,0
W2,Myanmar,39.12,45.976,42.5517206666667,47.91,6.856,0.16112156905962,17.4591541845228,0.043065180055834,2.6196,0.6856,1.934,0
W2,Myanmar,40.62,48.512,44.169318,50.45,7.892,0.178676066494846,17.4591541845228,0.043065180055834,2.7272,0.7892,1.938,0
W2,Myanmar,42.59,50.88,46.0236396666666,53.11,8.29,0.180124824113034,17.4591541845228,0.043065180055834,3.059,0.829,2.23,0
W2,Myanmar,44.44,55.31,49.078523,53.32,10.87,0.221481807836801,17.4591541845228,0.043065180055834,1.087,1.087,0,0
W2,Myanmar,46.03,59.41,52.4353086666667,52.12,13.38,0.255171569315195,17.4591541845228,0.043065180055834,1.338,1.338,0,0
W2,Myanmar,46.534,59.077,52.750065,51.54,12.543,0.237781697520183,17.4591541845228,0.043065180055834,1.2543,1.2543,0,0
W2,Myanmar,46.79,58.63,52.1701233333333,50.61,11.84,0.226949818085537,17.4591541845228,0.043065180055834,1.184,1.184,0,0
W2,Myanmar,46.02,56.59,50.7110203333333,49.57,10.57,0.208435955942542,17.4591541845228,0.043065180055834,1.057,1.057,0,0
W2,Myanmar,46.02,55.31,49.803911,48.49,9.29,0.186531535645865,17.4591541845228,0.043065180055834,0.929,0.929,0,0
W2,Myanmar,46.02,54.45,50.0704363333334,46.34,8.43,0.168362822801844,17.4591541845228,0.043065180055834,0.843,0.843,0,0
W2,Myanmar,46.6,51.97,50.2422466666667,44.42,5.37,0.106882163045522,17.4591541845228,0.043065180055834,2.717,0.537,0,2.18
W2,Myanmar,42.526,50.93,47.6541126666667,43.34,8.404,0.176354138808222,17.4591541845228,0.043065180055834,0.8404,0.8404,0,0
W2,Myanmar,40.33,48.44,44.4191286666667,42.03,8.11,0.182578997910105,17.4591541845228,0.043065180055834,0.811,0.811,0,0
W2,Myanmar,40.03,49.24,44.1254926666667,40.53,9.21,0.208722882021381,17.4591541845228,0.043065180055834,0.921,0.921,0,0
W2,Myanmar,38.47,46.25,42.545567,42.48,7.78,0.182862764527266,17.4591541845228,0.043065180055834,0.778,0.778,0,0
W2,Myanmar,37.87,44.56,41.421589,39.35,6.69000000000001,0.161509979735447,17.4591541845228,0.043065180055834,0.669000000000001,0.669000000000001,0,0
W2,Myanmar,37.421,47.3,42.737608,37.34,9.87899999999999,0.231154724429126,17.4591541845228,0.043065180055834,1.0689,0.987899999999999,0,0.0810000000000031
W2,Myanmar,34.5,44.28,40.4968735,34.24,9.78,0.241500124694811,17.4591541845228,0.043065180055834,1.238,0.978,0,0.259999999999998
W2,Myanmar,32.15,42.96,38.5177126666666,32.36,10.81,0.280650102293198,17.4591541845228,0.043065180055834,1.081,1.081,0,0
W2,Myanmar,29.25,40.79,34.2796693333334,30.83,11.54,0.336642687179557,17.4591541845228,0.043065180055834,1.154,1.154,0,0
W2,Myanmar,29.093,37.9,33.1605353333334,29.88,8.807,0.265586785963226,17.4591541845228,0.043065180055834,0.8807,0.8807,0,0
W2,Myanmar,28.43,37.9,32.9470039999999,28.81,9.47,0.287431294208117,17.4591541845228,0.043065180055834,0.947,0.947,0,0
W2,Myanmar,28.43,37.504,32.228016,27.99,9.07400000000001,0.281556270792469,17.4591541845228,0.043065180055834,1.3474,0.907400000000001,0,0.440000000000001
W2,Myanmar,29.52,37.46,33.5028453333333,28.34,7.94,0.236994796143484,17.4591541845228,0.043065180055834,1.974,0.794,0,1.18
W2,Myanmar,29.15,38.545,33.9997016666666,29.34,9.39500000000001,0.276325954036558,17.4591541845228,0.043065180055834,0.939500000000001,0.939500000000001,0,0
W2,Myanmar,29.718,38.96,34.6699513333332,31.56,9.242,0.266570896253735,17.4591541845228,0.043065180055834,0.9242,0.9242,0,0
W2,Myanmar,29.97,39.006,35.3326353333333,33.91,9.036,0.255740901145727,17.4591541845228,0.043065180055834,0.9036,0.9036,0,0
W2,Myanmar,32.54,39.35,36.3761483333333,36.43,6.81,0.187210584738013,17.4591541845228,0.043065180055834,0.681,0.681,0,0
W2,Myanmar,33.128,39.774,36.9699266666667,38.99,6.646,0.179767735541446,17.4591541845228,0.043065180055834,0.6646,0.6646,0,0
W2,Myanmar,34.31,40.68,37.8152103333333,39.65,6.37,0.168450735665616,17.4591541845228,0.043065180055834,0.637,0.637,0,0
W2,Myanmar,37.21,42.58,40.2124743333334,40.37,5.37,0.133540650980252,17.4591541845228,0.043065180055834,0.537,0.537,0,0
W2,Myanmar,39,41.831,40.2604753333333,42.03,2.831,0.0703171032274448,17.4591541845228,0.043065180055834,0.482100000000005,0.2831,0.199000000000005,0
W2,Myanmar,39.236,41.84,40.4228276666667,43.36,2.60400000000001,0.0644190461259421,17.4591541845228,0.043065180055834,1.7804,0.260400000000001,1.52,0
W2,Myanmar,39.45,44.201,41.92647,44,4.75100000000001,0.113317434069694,17.4591541845228,0.043065180055834,0.475100000000001,0.475100000000001,0,0
W2,Myanmar,40.16,46.37,43.0235943333333,43.95,6.21,0.144339404836492,17.4591541845228,0.043065180055834,0.621,0.621,0,0
W2,Myanmar,40.04,47.38,43.5538753333333,44.1,7.34,0.168526909346743,17.4591541845228,0.043065180055834,0.734,0.734,0,0
W2,Myanmar,41.93,48.29,44.8759563333334,44.44,6.36,0.141723999211486,17.4591541845228,0.043065180055834,0.636,0.636,0,0
W2,Myanmar,42.81,48.29,45.4390783333334,45.07,5.48,0.120601037719111,17.4591541845228,0.043065180055834,0.548,0.548,0,0
W2,Myanmar,42.03,48.146,45.2333213333333,45.44,6.116,0.135210057977613,17.4591541845228,0.043065180055834,0.6116,0.6116,0,0
W2,Myanmar,42.3,48.53,45.739126,45.41,6.23,0.136207237541006,17.4591541845228,0.043065180055834,0.623,0.623,0,0
W2,Myanmar,41.62,49.517,45.8286453333333,45.41,7.89700000000001,0.172315806905515,17.4591541845228,0.043065180055834,0.789700000000001,0.789700000000001,0,0
W2,Myanmar,42.49,49.5,45.9414176666666,44.6,7.01,0.15258562656603,17.4591541845228,0.043065180055834,0.701,0.701,0,0
W2,Myanmar,41.62,49.977,45.43871,43.46,8.35700000000001,0.183918073378404,17.4591541845228,0.043065180055834,0.835700000000001,0.835700000000001,0,0
W2,Myanmar,40.8,49.5,44.513586,42.15,8.7,0.195445947670898,17.4591541845228,0.043065180055834,0.87,0.87,0,0
W2,Myanmar,40.03,46.81,42.9093623333333,40.8,6.78,0.158007475089722,17.4591541845228,0.043065180055834,0.678,0.678,0,0
W2,Myanmar,39.12,45.726,41.9144803333333,39.7,6.606,0.157606630154173,17.4591541845228,0.043065180055834,0.6606,0.6606,0,0
W2,Myanmar,37.87,44.1,40.7135296666667,40.04,6.23,0.153020385385566,17.4591541845228,0.043065180055834,0.623,0.623,0,0
W2,Myanmar,36.95,42.525,40.145212,39.74,5.575,0.138870857127371,17.4591541845228,0.043065180055834,0.5575,0.5575,0,0
W2,Myanmar,38.095,42.3,40.3967796666667,39.27,4.205,0.104092455752599,17.4591541845228,0.043065180055834,0.4205,0.4205,0,0
W2,Myanmar,36.48,42.17,39.8212083333334,39.94,5.69,0.142888682642938,17.4591541845228,0.043065180055834,0.569,0.569,0,0
W2,Myanmar,36.48,41.74,39.5437253333334,41.37,5.26000000000001,0.133017310727831,17.4591541845228,0.043065180055834,0.526000000000001,0.526000000000001,0,0
W2,Myanmar,35.73,42.32,39.605023,42.01,6.59,0.166393035550061,17.4591541845228,0.043065180055834,0.659,0.659,0,0
W2,Myanmar,39.12,43.541,41.7515036666666,41.86,4.42100000000001,0.105888401895562,17.4591541845228,0.043065180055834,0.442100000000001,0.442100000000001,0,0
W2,Myanmar,39.63,45.062,42.4395603333333,41.09,5.43200000000001,0.127993785923686,17.4591541845228,0.043065180055834,0.543200000000001,0.543200000000001,0,0
W2,Myanmar,39.375,46.05,42.453153,41.09,6.67499999999999,0.157232137740158,17.4591541845228,0.043065180055834,0.667499999999999,0.667499999999999,0,0
W2,Myanmar,37.46,45.63,41.5954435,41.59,8.17,0.196415744431238,17.4591541845228,0.043065180055834,0.817,0.817,0,0
W2,Myanmar,37.46,45.04,41.4724676666667,41.51,7.58,0.182771858692469,17.4591541845228,0.043065180055834,0.758,0.758,0,0
W2,Myanmar,38.992,45.04,41.9855483333333,41.54,6.048,0.144049565626331,17.4591541845228,0.043065180055834,0.6048,0.6048,0,0
W2,Myanmar,37.87,45.39,41.88413,41.38,7.52,0.179542943830993,17.4591541845228,0.043065180055834,0.752,0.752,0,0
W2,Myanmar,38.491,45.63,42.3110131666666,40.98,7.139,0.168726756125619,17.4591541845228,0.043065180055834,0.7139,0.7139,0,0
W2,Myanmar,37.87,45.63,41.9985656666667,40.62,7.76000000000001,0.18476821474308,17.4591541845228,0.043065180055834,0.776000000000001,0.776000000000001,0,0
W2,Myanmar,37.49,45.048,41.14947,40.88,7.558,0.183671867462691,17.4591541845228,0.043065180055834,0.7558,0.7558,0,0
W2,Myanmar,36.79,43.89,40.0526266666667,41.23,7.1,0.177266776011694,17.4591541845228,0.043065180055834,0.71,0.71,0,0
W2,Myanmar,36.95,44.28,40.7762166666667,40.55,7.33,0.179761650275712,17.4591541845228,0.043065180055834,0.733,0.733,0,0
W2,Myanmar,37.87,45.658,41.9364765,39.66,7.78800000000001,0.18570945033973,17.4591541845228,0.043065180055834,0.778800000000001,0.778800000000001,0,0
W2,Myanmar,37.649,45.12,40.7201053333334,39.38,7.47099999999999,0.183472020488224,17.4591541845228,0.043065180055834,0.747099999999999,0.747099999999999,0,0
W2,Myanmar,36.56,43.89,40.7480631666666,43.45,7.33,0.179885850525435,17.4591541845228,0.043065180055834,0.733,0.733,0,0
W2,Myanmar,35.19,43.89,40.6049528333333,41.05,8.7,0.214259576552396,17.4591541845228,0.043065180055834,0.87,0.87,0,0
W2,Myanmar,39.39,47.31,43.504654,38.49,7.92,0.182049488314515,17.4591541845228,0.043065180055834,1.692,0.792,0,0.899999999999999
W2,Myanmar,36.56,46.11,41.6173093333333,35.53,9.55,0.229471826818726,17.4591541845228,0.043065180055834,1.985,0.955,0,1.03
W2,Myanmar,34.5,43.73,39.3193701666666,34.19,9.23,0.234744350198794,17.4591541845228,0.043065180055834,1.233,0.923,0,0.310000000000002
W2,Myanmar,30.65,40.79,35.690387,33.81,10.14,0.284110116261838,17.4591541845228,0.043065180055834,1.014,1.014,0,0
W2,Myanmar,29.52,39.67,33.7990623333333,33.89,10.15,0.300304188912065,17.4591541845228,0.043065180055834,1.015,1.015,0,0
W2,Myanmar,29.52,38.96,33.217536,33.4,9.44,0.284187243749807,17.4591541845228,0.043065180055834,0.944,0.944,0,0
W2,Myanmar,30.18,39.846,34.4623693333333,32.9,9.666,0.28047984474041,17.4591541845228,0.043065180055834,0.9666,0.9666,0,0
W2,Myanmar,30.65,39.384,35.312489,32.68,8.73400000000001,0.247334590320156,17.4591541845228,0.043065180055834,0.873400000000001,0.873400000000001,0,0
W2,Myanmar,30.18,38.84,34.360159,33.42,8.66,0.252036086328937,17.4591541845228,0.043065180055834,0.866,0.866,0,0
W2,Myanmar,30.65,39.06,36.3203966666666,35.97,8.41,0.231550334573255,17.4591541845228,0.043065180055834,0.841,0.841,0,0
W2,Myanmar,32.9,40.19,36.714435,38.13,7.29,0.198559503911745,17.4591541845228,0.043065180055834,0.729,0.729,0,0
W2,Myanmar,34.35,41.54,38.429865,40.21,7.19,0.187094073840748,17.4591541845228,0.043065180055834,0.719,0.719,0,0
W2,Myanmar,37.166,42.73,39.8353746666667,42.29,5.56400000000001,0.139674850470425,17.4591541845228,0.043065180055834,0.556400000000001,0.556400000000001,0,0
W2,Myanmar,37.76,43.54,40.5486630000001,43.01,5.78,0.1425447739177,17.4591541845228,0.043065180055834,0.578,0.578,0,0
W2,Myanmar,39.12,45.124,41.8490916666666,43.09,6.00400000000001,0.143467868976049,17.4591541845228,0.043065180055834,0.600400000000001,0.600400000000001,0,0
W2,Myanmar,40.03,45.97,42.807353,43.65,5.94,0.138761207683175,17.4591541845228,0.043065180055834,0.594,0.594,0,0
W2,Myanmar,40.436,46.05,43.230877,43.8,5.614,0.129860886236474,17.4591541845228,0.043065180055834,0.5614,0.5614,0,0
W2,Myanmar,40.59,46.58,43.784351,43.69,5.99,0.136806869650757,17.4591541845228,0.043065180055834,0.599,0.599,0,0
W2,Myanmar,40.33,46.57,43.6519153333333,44.19,6.24,0.142949053949874,17.4591541845228,0.043065180055834,0.624,0.624,0,0
W2,Myanmar,40.32,46.6,43.273301,45.54,6.28,0.145124126305964,17.4591541845228,0.043065180055834,0.628,0.628,0,0
W2,Myanmar,42.039,47.51,45.088064,46.42,5.471,0.121340317472935,17.4591541845228,0.043065180055834,0.5471,0.5471,0,0
W2,Myanmar,42.983,48.73,46.2184410000001,47.21,5.74699999999999,0.124344306637257,17.4591541845228,0.043065180055834,0.574699999999999,0.574699999999999,0,0
W2,Myanmar,43.33,50.93,46.9216336666666,47.98,7.6,0.161972195043138,17.4591541845228,0.043065180055834,0.76,0.76,0,0
W2,Myanmar,43.75,50.38,47.2745583333334,48.77,6.63,0.140244567770508,17.4591541845228,0.043065180055834,0.663,0.663,0,0
W2,Myanmar,44.754,51.684,47.7431803333334,50.9,6.93,0.145151620642281,17.4591541845228,0.043065180055834,0.693,0.693,0,0
W2,Myanmar,44.77,53.39,49.0681513333333,54.11,8.62,0.175674032254486,17.4591541845228,0.043065180055834,1.582,0.862,0.719999999999999,0
W2,Myanmar,46.789,56.15,51.2731153333334,55.38,9.361,0.182571313233902,17.4591541845228,0.043065180055834,0.9361,0.9361,0,0
W2,Myanmar,47.45,57.71,52.6883986666666,54.17,10.26,0.194729774668422,17.4591541845228,0.043065180055834,1.026,1.026,0,0
W2,Myanmar,47.76,59.64,53.762129,53.17,11.88,0.220973391883346,17.4591541845228,0.043065180055834,1.188,1.188,0,0
W2,Myanmar,48.354,59.89,53.4620936666666,51.45,11.536,0.215779054070092,17.4591541845228,0.043065180055834,1.1536,1.1536,0,0
W2,Myanmar,47.45,59.89,52.746976,49.51,12.44,0.23584290405577,17.4591541845228,0.043065180055834,1.244,1.244,0,0
W2,Myanmar,47.76,56.22,52.180927,47.92,8.46,0.162128204429944,17.4591541845228,0.043065180055834,0.846,0.846,0,0
W2,Myanmar,45.68,56.15,50.4593946666667,46.26,10.47,0.207493571200458,17.4591541845228,0.043065180055834,1.047,1.047,0,0
W2,Myanmar,44.68,52.25,48.1850396666666,43.63,7.57,0.157102703502323,17.4591541845228,0.043065180055834,1.807,0.757,0,1.05
W2,Myanmar,42.49,50.72,46.990603,41.64,8.23,0.175141400079501,17.4591541845228,0.043065180055834,1.673,0.823,0,0.850000000000001
W2,Myanmar,40.14,46.64,43.788581,40.44,6.5,0.148440526081446,17.4591541845228,0.043065180055834,0.65,0.65,0,0
W2,Myanmar,38.23,43.84,41.8267536666667,39.44,5.61000000000001,0.134124681171966,17.4591541845228,0.043065180055834,0.561000000000001,0.561000000000001,0,0
W2,Myanmar,36.56,42.96,39.9480543333333,37.79,6.4,0.16020805285277,17.4591541845228,0.043065180055834,0.64,0.64,0,0
W2,Myanmar,35.5,41.951,38.3641368333333,37.68,6.45100000000001,0.168151834824939,17.4591541845228,0.043065180055834,0.645100000000001,0.645100000000001,0,0
W2,Myanmar,33.74,39.74,36.5360803333333,37.95,6,0.164221228584446,17.4591541845228,0.043065180055834,0.6,0.6,0,0
W2,Myanmar,33.74,39.71,36.3494965,37.7,5.97,0.164238863666241,17.4591541845228,0.043065180055834,0.597,0.597,0,0
W2,Myanmar,34.35,41,36.6623176666667,38.08,6.65,0.181385150291417,17.4591541845228,0.043065180055834,0.665,0.665,0,0
W2,Myanmar,33.51,41.148,36.9456779999999,37.87,7.63800000000001,0.206735954338151,17.4591541845228,0.043065180055834,0.763800000000001,0.763800000000001,0,0
W2,Myanmar,33.74,42.87,37.5991505,37.37,9.13,0.242824635093817,17.4591541845228,0.043065180055834,0.913,0.913,0,0
W2,Myanmar,33.672,41.7,37.1888684999999,37.36,8.02800000000001,0.21587104754209,17.4591541845228,0.043065180055834,0.802800000000001,0.802800000000001,0,0
W2,Myanmar,32.9,41.148,36.4997113333333,37.23,8.24800000000001,0.225974389897915,17.4591541845228,0.043065180055834,0.824800000000001,0.824800000000001,0,0
