Scen,CRN,q1,q9,preds,actual,width,interval_pred_ratio,mean_interval_width_percentage,stdev,theMis
W2,Malaysia,46.39,52.44,49.9837509333334,50.59,6.05,0.121039335524645,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.74,52.55,50.436466,51.73,5.81,0.115194430950019,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,48.09,52.64,51.0777113333333,51.72,4.55,0.0890799505542972,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,49.053,54.85,52.0021236666666,51.22,5.797,0.111476216570668,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,48.8494,54.85,51.9143808666667,51.42,6.0006,0.115586469487357,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,47.81,53.89,51.3845222666666,51.72,6.08,0.118323567716501,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,48.463,54.07,51.6238716666666,51.46,5.607,0.10861254336374,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,49.2,56.17,52.521998,50.54,6.97,0.13270629955852,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,49.2,55.69,52.307111,49.41,6.49,0.124074908285415,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,47.995,54.85,51.3533996666666,49.91,6.855,0.133486780709663,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.569,52.64,50.0571066666667,50.09,6.071,0.121281480378544,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.563,54.85,50.5947514,50.07,8.287,0.163791693222946,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.15,53.89,50.352319,50.89,7.74,0.153716852643867,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.11,53.89,50.3277692666667,51.36,7.78,0.154586625105057,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,47.44,54.07,51.3191226666666,51.62,6.63,0.129191608419806,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,47.557,55.35,51.8171214,50.85,7.793,0.150394305770911,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,48.919,55.69,52.3325599333333,50.85,6.77099999999999,0.129384077687497,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,48.81,54.07,51.4603586,51.37,5.26,0.10221460057995,10.8861294374543,0.0210424854605572,5.6098
W2,Myanmar,41.76,45.566,43.5161486666667,44.19,3.806,0.0874617841103984,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,40.8,45.16,43.3967530000001,45.54,4.36,0.100468346099534,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,42.04,46.58,44.4745333333333,46.42,4.54,0.102080891236633,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,43.22,48.58,46.033731,47.21,5.36,0.116436358373819,16.6382852218965,0.0457336519505265,9.46409615384615
